n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
257,1102.0,0.1752769947052002,1,97922.24672966174,630p,27,JPEG,cloud,114.212.81.11,0.1716163158416748,114.212.81.11,0.03564310073852539,1.0,0.024874999999999998,1.0,0.00027609380238031463,cloud,114.212.81.11,0.0036606788635253906,114.212.81.11,0.03038167953491211,1.0,0.7846666666666667,1.0,0.00024449169966374545
258,1103.0,0.1524256467819214,1,97922.24672966174,630p,27,JPEG,cloud,114.212.81.11,0.1487131118774414,114.212.81.11,0.036944031715393066,1.0,0.025916666666666668,1.0,0.00027609380238031463,cloud,114.212.81.11,0.0037125349044799805,114.212.81.11,0.032067179679870605,1.0,0.741875,1.0,0.00024449169966374545
259,1104.0,0.18211877346038818,1,97922.24672966174,630p,27,JPEG,cloud,114.212.81.11,0.1781320571899414,114.212.81.11,0.03529059886932373,1.0,0.0245625,1.0,0.00027609380238031463,cloud,114.212.81.11,0.003986716270446777,114.212.81.11,0.03689908981323242,1.0,0.7728333333333333,1.0,0.00024449169966374545
260,1105.0,0.1805025339126587,1,97922.24672966174,630p,27,JPEG,cloud,114.212.81.11,0.1766730546951294,114.212.81.11,0.03757762908935547,1.0,0.024749999999999998,1.0,0.00027609380238031463,cloud,114.212.81.11,0.003829479217529297,114.212.81.11,0.04043745994567871,1.0,0.7735208333333333,1.0,0.00024449169966374545
261,1106.0,0.1825319528579712,1,98089.4483559618,630p,27,JPEG,cloud,114.212.81.11,0.17838692665100098,114.212.81.11,0.04158639907836914,1.0,0.024520833333333335,1.0,0.00027609380238031463,cloud,114.212.81.11,0.004145026206970215,114.212.81.11,0.03158903121948242,1.0,0.7445833333333334,1.0,0.00024449169966374545
262,1107.0,0.1776585578918457,1,98089.4483559618,630p,27,JPEG,cloud,114.212.81.11,0.17411422729492188,114.212.81.11,0.031683921813964844,1.0,0.025124999999999998,1.0,0.00027609380238031463,cloud,114.212.81.11,0.003544330596923828,114.212.81.11,0.030381202697753906,1.0,0.7875,1.0,0.00024449169966374545
263,1108.0,0.1555241346359253,1,98089.4483559618,630p,27,JPEG,cloud,114.212.81.11,0.15176713466644287,114.212.81.11,0.03085803985595703,1.0,0.025395833333333336,1.0,0.00027609380238031463,cloud,114.212.81.11,0.003756999969482422,114.212.81.11,0.03302764892578125,1.0,0.7901041666666666,1.0,0.00024449169966374545
264,1109.0,0.16133499145507812,1,98089.4483559618,630p,27,JPEG,cloud,114.212.81.11,0.15761256217956543,114.212.81.11,0.041185736656188965,1.0,0.025104166666666667,1.0,0.00027609380238031463,cloud,114.212.81.11,0.0037224292755126953,114.212.81.11,0.033917903900146484,1.0,0.7999583333333334,1.0,0.00024449169966374545
265,1110.0,0.18894457817077637,1,98089.4483559618,630p,27,JPEG,cloud,114.212.81.11,0.18533992767333984,114.212.81.11,0.03372180461883545,1.0,0.024166666666666666,1.0,0.00027609380238031463,cloud,114.212.81.11,0.0036046504974365234,114.212.81.11,0.036714792251586914,1.0,0.7695208333333333,1.0,0.00024449169966374545
266,1111.0,0.17633748054504395,1,103555.82078146691,630p,27,JPEG,cloud,114.212.81.11,0.17262887954711914,114.212.81.11,0.037679076194763184,1.0,0.025333333333333333,1.0,0.00027609380238031463,cloud,114.212.81.11,0.0037086009979248047,114.212.81.11,0.03611445426940918,1.0,0.80225,1.0,0.00024449169966374545
267,1112.0,0.5189324617385864,1,103555.82078146691,630p,27,JPEG,host,192.168.1.7,0.5150942802429199,192.168.1.7,0.23196756839752197,0.2,0.165,1.0,0.008734425447197512,cloud,114.212.81.11,0.003838181495666504,114.212.81.11,0.04056656360626221,1.0,0.7746041666666666,1.0,0.00024449169966374545
268,1113.0,0.5253450870513916,1,103555.82078146691,630p,27,JPEG,host,192.168.1.7,0.5214177370071411,192.168.1.7,0.2004854679107666,0.2,0.1645,1.0,0.008734425447197512,cloud,114.212.81.11,0.003927350044250488,114.212.81.11,0.04301190376281738,1.0,0.7584375,1.0,0.00024449169966374545
269,1114.0,0.5246113538742065,1,93407.24725317492,630p,27,JPEG,host,192.168.1.7,0.5209386348724365,192.168.1.7,0.05637550354003906,0.2,0.16466666666666666,1.0,0.008734425447197512,cloud,114.212.81.11,0.0036727190017700195,114.212.81.11,0.03260457515716553,1.0,0.7816875,1.0,0.00024449169966374545
270,1115.0,0.5228508710861206,1,93407.24725317492,630p,27,JPEG,host,192.168.1.7,0.519110918045044,192.168.1.7,0.07102823257446289,0.2,0.16533333333333333,1.0,0.008734425447197512,cloud,114.212.81.11,0.00373995304107666,114.212.81.11,0.0337529182434082,1.0,0.7682916666666667,1.0,0.00024449169966374545
271,1116.0,0.5216491222381592,1,71892.776377453,630p,27,JPEG,host,192.168.1.7,0.515243649482727,192.168.1.7,0.10947823524475098,0.2,0.165,1.0,0.008734425447197512,cloud,114.212.81.11,0.006405472755432129,114.212.81.11,0.031191229820251465,1.0,0.7405208333333334,1.0,0.00024449169966374545
